review_id,input_text,highlighted_span,candidate_index,candidate_surface,acceptability,reviewer_entered_candidate,notes
V3R-3625b8182b00,Please update the upload field in the English settings panel,upload,3,upload_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-36554126c526,branch ledger: credit entry ra hapta baaki milaaune,credit,0,credit,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-36554126c526,branch ledger: credit entry ra hapta baaki milaaune,credit,1,hapta,INCORRECT,,Alternative surface diverges from the natural form for this context. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-36554126c526,branch ledger: credit entry ra hapta baaki milaaune,credit,2,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-36acbaa3ee58,check cash once before posting — context unclear,cash,0,CASH,INCORRECT,,Case variant introduces unnecessary change from original surface. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-36acbaa3ee58,check cash once before posting — context unclear,cash,1,cash,CANNOT_DECIDE,,Original surface may be fine but context is unclear; cannot confirm. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-36acbaa3ee58,check cash once before posting — context unclear,cash,2,cash_alt,CANNOT_DECIDE,,Alternate form might work but the sentence context is not clear. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-36acbaa3ee58,check cash once before posting — context unclear,cash,3,NONE_ACCEPTABLE,ACCEPTABLE_ALTERNATIVE,,"Given the unclear context, choosing NONE_ACCEPTABLE is a safe outcome. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_nonmatching_to_alternative"
V3R-373c90897411,check column once before posting — context unclear,column,0,column_alt,CANNOT_DECIDE,,Alternate form might work but the sentence context is not clear. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-373c90897411,check column once before posting — context unclear,column,1,column,CANNOT_DECIDE,,Original surface may be fine but context is unclear; cannot confirm. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-373c90897411,check column once before posting — context unclear,column,2,NONE_ACCEPTABLE,ACCEPTABLE_ALTERNATIVE,,"Given the unclear context, choosing NONE_ACCEPTABLE is a safe outcome. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_nonmatching_to_alternative"
V3R-373c90897411,check column once before posting — context unclear,column,3,COLUMN,INCORRECT,,Case variant introduces unnecessary change from original surface. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3760c23cd8d7,branch ledger: accrual entry ra kasto baaki milaaune,kasto,0,kasto,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-3760c23cd8d7,branch ledger: accrual entry ra kasto baaki milaaune,kasto,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3760c23cd8d7,branch ledger: accrual entry ra kasto baaki milaaune,kasto,2,accrual,INCORRECT,,Alternative surface diverges from the natural form for this context. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-377fec2e68b7,check print once before posting — context unclear,print,0,print,CANNOT_DECIDE,,Original surface may be fine but context is unclear; cannot confirm. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-377fec2e68b7,check print once before posting — context unclear,print,1,print_alt,CANNOT_DECIDE,,Alternate form might work but the sentence context is not clear. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-377fec2e68b7,check print once before posting — context unclear,print,2,PRINT,INCORRECT,,Case variant introduces unnecessary change from original surface. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-377fec2e68b7,check print once before posting — context unclear,print,3,NONE_ACCEPTABLE,ACCEPTABLE_ALTERNATIVE,,"Given the unclear context, choosing NONE_ACCEPTABLE is a safe outcome. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_nonmatching_to_alternative"
V3R-3868816d187a,review shared surface invoice in mixed shop note before close,invoice,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3868816d187a,review shared surface invoice in mixed shop note before close,invoice,1,invoice,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-387ad580db45,Please update the bag field in the English settings panel,bag,0,bag,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-387ad580db45,Please update the bag field in the English settings panel,bag,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-387ad580db45,Please update the bag field in the English settings panel,bag,2,BAG,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-387ad580db45,Please update the bag field in the English settings panel,bag,3,bag_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-392b439ac1c5,The bonus status must remain pending until confirm,bonus,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-392b439ac1c5,The bonus status must remain pending until confirm,bonus,1,bonus,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-39313ae11ef6,aaja field ko hisab milaaidim ra baaki clear gara,field,0,field,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-39313ae11ef6,aaja field ko hisab milaaidim ra baaki clear gara,field,1,FIELD,INCORRECT,,Romanized Nepali function word; uppercase form is unnatural. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-39313ae11ef6,aaja field ko hisab milaaidim ra baaki clear gara,field,2,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-39313ae11ef6,aaja field ko hisab milaaidim ra baaki clear gara,field,3,field_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-39c0220aa455,Accounting staff asked about barcode settings in Ask MokXya,barcode,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-39c0220aa455,Accounting staff asked about barcode settings in Ask MokXya,barcode,1,barcode,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-39f9e6cb5e12,Accounting staff asked about tax settings in Ask MokXya,tax,0,tax,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-39f9e6cb5e12,Accounting staff asked about tax settings in Ask MokXya,tax,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3a3f935e9213,Accounting staff asked about confirm settings in Ask MokXya,confirm,0,confirm,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-3a3f935e9213,Accounting staff asked about confirm settings in Ask MokXya,confirm,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3abb8d78b9d0,Please update the return field in the English settings panel,return,0,RETURN,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3abb8d78b9d0,Please update the return field in the English settings panel,return,1,return,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-3abb8d78b9d0,Please update the return field in the English settings panel,return,2,return_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3abb8d78b9d0,Please update the return field in the English settings panel,return,3,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3afc98949356,Keep unit as Latin identity for the ERP toolbar label,unit,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3afc98949356,Keep unit as Latin identity for the ERP toolbar label,unit,1,unit,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-3b08043c7d75,Do not transliterate the word payable in this English sentence,payable,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3b08043c7d75,Do not transliterate the word payable in this English sentence,payable,1,payable,ACCEPTABLE_PREFERRED,,Original protected token; must be preserved as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-3b6b86a215db,Please open the prepaid module and export the report,prepaid,0,prepaid,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-3b6b86a215db,Please open the prepaid module and export the report,prepaid,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3bf288176366,Filter by sales then print the ledger summary,sales,0,sales,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-3bf288176366,Filter by sales then print the ledger summary,sales,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3cb917d8357f,branch ledger: audit entry ra rupiya baaki milaaune,audit,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3cb917d8357f,branch ledger: audit entry ra rupiya baaki milaaune,audit,1,rupiya,INCORRECT,,Alternative surface diverges from the natural form for this context. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3cb917d8357f,branch ledger: audit entry ra rupiya baaki milaaune,audit,2,audit,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-3d01da403c8c,Please update the bond field in the English settings panel,bond,0,bond_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3d01da403c8c,Please update the bond field in the English settings panel,bond,1,BOND,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3d01da403c8c,Please update the bond field in the English settings panel,bond,2,bond,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-3d01da403c8c,Please update the bond field in the English settings panel,bond,3,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3d293a6d570f,Keep cancel as Latin identity for the ERP toolbar label,cancel,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3d293a6d570f,Keep cancel as Latin identity for the ERP toolbar label,cancel,1,cancel,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-3daa96d9f0fc,check key once before posting — context unclear,key,0,NONE_ACCEPTABLE,ACCEPTABLE_ALTERNATIVE,,"Given the unclear context, choosing NONE_ACCEPTABLE is a safe outcome. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_nonmatching_to_alternative"
V3R-3daa96d9f0fc,check key once before posting — context unclear,key,1,key_alt,CANNOT_DECIDE,,Alternate form might work but the sentence context is not clear. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-3daa96d9f0fc,check key once before posting — context unclear,key,2,key,CANNOT_DECIDE,,Original surface may be fine but context is unclear; cannot confirm. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-3daa96d9f0fc,check key once before posting — context unclear,key,3,KEY,INCORRECT,,Case variant introduces unnecessary change from original surface. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3dffd497bd52,Filter by module then print the ledger summary,module,0,module,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-3dffd497bd52,Filter by module then print the ledger summary,module,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3eaf6b7f40a3,branch ledger: debit entry ra raati baaki milaaune,raati,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3eaf6b7f40a3,branch ledger: debit entry ra raati baaki milaaune,raati,1,debit,INCORRECT,,Alternative surface diverges from the natural form for this context. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3eaf6b7f40a3,branch ledger: debit entry ra raati baaki milaaune,raati,2,raati,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-3fab673b6911,Please update the tag field in the English settings panel,tag,0,TAG,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3fab673b6911,Please update the tag field in the English settings panel,tag,1,tag_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-3fab673b6911,Please update the tag field in the English settings panel,tag,2,tag,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-3fab673b6911,Please update the tag field in the English settings panel,tag,3,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-401598bcde7c,Filter by profit then print the ledger summary,profit,0,profit,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-401598bcde7c,Filter by profit then print the ledger summary,profit,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-4031b06dd959,aaja form ko hisab milaaidim ra baaki clear gara,form,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-4031b06dd959,aaja form ko hisab milaaidim ra baaki clear gara,form,1,form_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-4031b06dd959,aaja form ko hisab milaaidim ra baaki clear gara,form,2,form,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-4031b06dd959,aaja form ko hisab milaaidim ra baaki clear gara,form,3,FORM,INCORRECT,,Romanized Nepali function word; uppercase form is unnatural. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-411005c16d98,Accounting staff asked about penalty settings in Ask MokXya,penalty,0,penalty,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-411005c16d98,Accounting staff asked about penalty settings in Ask MokXya,penalty,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-41794d6253ee,aaja order ko hisab milaaidim ra baaki clear gara,order,0,ORDER,INCORRECT,,Romanized Nepali function word; uppercase form is unnatural. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-41794d6253ee,aaja order ko hisab milaaidim ra baaki clear gara,order,1,order_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-41794d6253ee,aaja order ko hisab milaaidim ra baaki clear gara,order,2,order,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-41794d6253ee,aaja order ko hisab milaaidim ra baaki clear gara,order,3,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-418ce4bb00ea,check limit once before posting — context unclear,limit,0,LIMIT,INCORRECT,,Case variant introduces unnecessary change from original surface. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-418ce4bb00ea,check limit once before posting — context unclear,limit,1,NONE_ACCEPTABLE,ACCEPTABLE_ALTERNATIVE,,"Given the unclear context, choosing NONE_ACCEPTABLE is a safe outcome. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_nonmatching_to_alternative"
V3R-418ce4bb00ea,check limit once before posting — context unclear,limit,2,limit,CANNOT_DECIDE,,Original surface may be fine but context is unclear; cannot confirm. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-418ce4bb00ea,check limit once before posting — context unclear,limit,3,limit_alt,CANNOT_DECIDE,,Alternate form might work but the sentence context is not clear. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-41cfa03babd1,aaja root ko hisab milaaidim ra baaki clear gara,root,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-41cfa03babd1,aaja root ko hisab milaaidim ra baaki clear gara,root,1,root,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-41cfa03babd1,aaja root ko hisab milaaidim ra baaki clear gara,root,2,ROOT,INCORRECT,,Romanized Nepali function word; uppercase form is unnatural. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-41cfa03babd1,aaja root ko hisab milaaidim ra baaki clear gara,root,3,root_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-41ea38ed362e,Please update the sheet field in the English settings panel,sheet,0,sheet,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-41ea38ed362e,Please update the sheet field in the English settings panel,sheet,1,SHEET,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-41ea38ed362e,Please update the sheet field in the English settings panel,sheet,2,sheet_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-41ea38ed362e,Please update the sheet field in the English settings panel,sheet,3,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-427c38595892,Please update the agenda field in the English settings panel,agenda,0,agenda,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-427c38595892,Please update the agenda field in the English settings panel,agenda,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-427c38595892,Please update the agenda field in the English settings panel,agenda,2,AGENDA,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-427c38595892,Please update the agenda field in the English settings panel,agenda,3,agenda_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-4360dc5bd9dc,aaja access ko hisab milaaidim ra baaki clear gara,access,0,access,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-4360dc5bd9dc,aaja access ko hisab milaaidim ra baaki clear gara,access,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-4360dc5bd9dc,aaja access ko hisab milaaidim ra baaki clear gara,access,2,ACCESS,INCORRECT,,Romanized Nepali function word; uppercase form is unnatural. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-4360dc5bd9dc,aaja access ko hisab milaaidim ra baaki clear gara,access,3,access_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-43ea050a2624,review shared surface contract in mixed shop note before close,contract,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-43ea050a2624,review shared surface contract in mixed shop note before close,contract,1,contract,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-43eccf62cea3,check box once before posting — context unclear,box,0,NONE_ACCEPTABLE,ACCEPTABLE_ALTERNATIVE,,"Given the unclear context, choosing NONE_ACCEPTABLE is a safe outcome. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_nonmatching_to_alternative"
